Cell id,Compactness,Eccentricity,Roundness,Convexity,Solidity,Sphericity
329.0,0.44109512260180245,0.4881450488145049,0.43720026199616746,1.0044444444444445,0.9103483606557377,0.35459786374203417
330.0,0.5527239574909543,0.62,0.5527239574909543,1.0,0.929042904290429,0.29950940277884625
331.0,0.5763272718247575,0.6055900621118012,0.5763272718247575,1.0,0.925849639546859,0.4359286452893223
332.0,0.6620711790623117,0.7090464547677262,0.6620711790623117,1.0,0.9632738719832109,0.581688979580598
333.0,0.4951686497257835,0.5431754874651811,0.513506685739532,0.9819819819819819,0.8879743941472337,0.2660760420950957
334.0,0.5267149825658602,0.6601941747572816,0.5267149825658602,1.0,0.8967391304347826,0.2960217322754893
335.0,0.5575785022355192,0.5611510791366906,0.5575785022355192,1.0,0.9499766245909304,0.45113946681242295
336.0,0.6696266694156792,0.698529411764706,0.6696266694156792,1.0,0.9765377298668357,0.5755895140396069
337.0,0.6361048767192944,0.6437768240343348,0.6361048767192944,1.0,0.9659318637274549,0.4974336870755163
338.0,0.4683059756039881,0.379746835443038,0.4980324291335381,0.9696969696969697,0.9148403256105198,0.26399734224238225
339.0,0.4999834329470685,0.4634146341463415,0.51737286863518,0.9830508474576272,0.8432267884322678,0.20579830217101058
340.0,0.7347620678148966,0.9872611464968153,0.7347620678148966,1.0,0.9728958630527818,0.7316529130196308
341.0,0.6465801515304135,0.7345575959933223,0.6465801515304135,1.0,0.9482852476864453,0.5917004387275473
342.0,0.6855735920969915,0.9042553191489361,0.6855735920969915,1.0,0.9644351464435147,0.6231571816937094
343.0,0.6677128795203295,0.7853403141361257,0.6677128795203295,1.0,0.9670442842430484,0.6404001558014815
344.0,0.6056401421914545,0.8258928571428572,0.6056401421914545,1.0,0.9173354735152488,0.5826229838277955
345.0,0.6209809008177056,0.7425742574257426,0.6209809008177056,1.0,0.971307120085016,0.560435330627221
346.0,0.5344586020551524,0.5799648506151143,0.559028238203349,0.9777777777777777,0.9012426422498365,0.3833259389999639
347.0,0.5897816608339238,0.6837606837606838,0.5897816608339238,1.0,0.9295774647887324,0.413802944301184
348.0,0.6672619317148389,0.7731958762886598,0.6672619317148389,1.0,0.9634285714285714,0.5866096270122612
349.0,0.588684337685657,0.7575757575757576,0.588684337685657,1.0,0.9129005751848809,0.5367246915276144
350.0,0.6409309087490349,0.7317073170731707,0.6409309087490349,1.0,0.9433741973146527,0.6066758241067098
351.0,0.5732300719353128,0.8227848101265823,0.5732300719353128,1.0,0.9088937093275488,0.5553612096032234
352.0,0.6350491795294583,0.8232445520581114,0.6350491795294583,1.0,0.9470260223048327,0.6536449587517803
353.0,0.5596903347569507,0.694980694980695,0.5532755987891657,1.0057803468208093,0.9136394790952708,0.4164633650362829
354.0,0.5986515164067979,0.587248322147651,0.6258595136175601,0.978021978021978,0.9364985163204748,0.4058853497034384
355.0,0.6302808580744543,0.5914972273567467,0.6302808580744543,1.0,0.9656406585540444,0.4893936787898942
356.0,0.5201480726026806,0.5324459234608985,0.5201480726026806,1.0,0.9502322495023225,0.41344911529736156
357.0,0.6509115545419019,0.9163346613545816,0.6509115545419019,1.0,0.9686486486486486,0.7988354887823513
358.0,0.6104908077010477,0.796812749003984,0.6104908077010477,1.0,0.9480081026333559,0.6091259990828013
359.0,0.6163529328308481,0.5761316872427983,0.6163529328308481,1.0,0.9705593719332679,0.4847763440265157
360.0,0.3051744342984168,0.2949571836346337,0.3051744342984168,1.0,0.8643510054844606,0.19172877177364261
361.0,0.5716436770988352,0.7382550335570469,0.5716436770988352,1.0,0.9195100612423447,0.4144864624480204
362.0,0.4396922080206318,0.4963680387409201,0.46949356878647464,0.967741935483871,0.8841413311421529,0.2803404821067751
363.0,0.6153297925011537,0.6679035250463822,0.6005918892114614,1.0121951219512195,0.9353693181818182,0.515295877779472
364.0,0.6090842899816946,0.5405405405405406,0.6090842899816946,1.0,0.9634888438133874,0.43481317827315213
365.0,0.5347391750791137,0.6872852233676976,0.5347391750791137,1.0,0.8623853211009175,0.3094922302950865
366.0,0.5372527119234246,0.8045977011494253,0.5825711395735461,0.9603174603174603,0.9110738255033557,0.4704108529756127
367.0,0.5560532451601768,0.5133928571428572,0.5560532451601768,1.0,0.9379562043795621,0.36984285017591956
368.0,0.6337181430913161,0.8478260869565217,0.6337181430913161,1.0,0.9395924308588064,0.6841957772205881
369.0,0.5866245541425386,0.5672268907563025,0.5866245541425386,1.0,0.9593657086223984,0.4411698907260348
370.0,0.6097124949701775,0.9641255605381166,0.6097124949701775,1.0,0.9189003436426116,0.6412860540846376
371.0,0.5489634221670746,0.5949656750572082,0.5489634221670746,1.0,0.9078651685393259,0.4269783007531875
372.0,0.5974827779095372,0.6116207951070336,0.5974827779095372,1.0,0.9264413518886679,0.43980752259858696
373.0,0.5793031410328718,0.7056798623063684,0.5793031410328718,1.0,0.9288008565310493,0.5727913124694275
374.0,0.5337677569713931,0.7851239669421488,0.6008459477270187,0.9425287356321839,0.866576819407008,0.3711648840484904
375.0,0.5554025530790845,0.7707509881422925,0.6226658380540601,0.9444444444444444,0.8922118380062305,0.5011131739196049
376.0,0.41361205054658523,0.7303370786516854,0.5106321611686238,0.9,0.8801424050632911,0.2692307692307692
377.0,0.5275418500082741,0.6994328922495274,0.5275418500082741,1.0,0.876551724137931,0.39629153393148814
378.0,0.4260785036431157,0.4235294117647059,0.4260785036431157,1.0,0.8861161524500908,0.2629193343331449
379.0,0.6199554947188192,0.6926406926406926,0.6199554947188192,1.0,0.9596622889305816,0.5886417436216461
380.0,0.629435541439235,0.8501118568232662,0.629435541439235,1.0,0.9291014014839242,0.49413072213388326
381.0,0.6749515466696822,0.7692307692307693,0.6749515466696822,1.0,0.9287054409005628,0.5494422557947561
382.0,0.6773942976142725,0.7125890736342042,0.6773942976142725,1.0,0.9589473684210527,0.5688545557679726
383.0,0.600785553131867,0.7246376811594203,0.600785553131867,1.0,0.9451428571428572,0.5637804632638012
384.0,0.5841951925489274,0.7973421926910299,0.5841951925489274,1.0,0.951295799821269,0.6439209162167846
385.0,0.6083444041063701,0.9050772626931568,0.6083444041063701,1.0,0.9387755102040817,0.6697233845138646
386.0,0.6231258155880581,0.6220095693779905,0.6231258155880581,1.0,0.9442622950819672,0.5077182070575939
387.0,0.5944914154605906,0.8131868131868132,0.5944914154605906,1.0,0.9432907348242812,0.5300865358950273
